JD;mag;uncert;band;by;comCode;compStar1;compStar2;charts;comment;transformed;airmass;val;cmag;kmag;starName;obsAffil;mtype;adsRef;digitizer;credit;obsID;fainterThan;obsType;software;obsName;obsCountry
2460093.73978;11.102;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.159;Z;;11.997;SN 2023IXF;AAVSO;STD;;;;1299082402;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.74085;11.122;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.161;Z;;11.992;SN 2023IXF;AAVSO;STD;;;;1299082403;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.741277;11.108;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221079;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.741277;10.994;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220989;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.74193;11.116;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.164;Z;;11.997;SN 2023IXF;AAVSO;STD;;;;1299082404;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.74301;11.132;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.166;Z;;12.009;SN 2023IXF;AAVSO;STD;;;;1299082405;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.74336;11.130;0.003;V;SJJB;;ENSEMBLE;103;X28721BAT;M101_SN 2023IXF_VPHOT_JJSANBORN|CMAGINS=-7.285|CREFMAG=12.480|ENSTYPE=1|KMAG=10.369|KMAGINS=-9.396|KREFERR=0.039|KREFMAG=10.277|VMAGINS=-8.634;0;1.068;Z;;10.369;SN 2023IXF;AAVSO;STD;;;;1299093154;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.74408;11.118;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.169;Z;;11.991;SN 2023IXF;AAVSO;STD;;;;1299082406;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.744769;11.106;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221080;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.744769;10.961;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220990;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.74515;11.097;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.171;Z;;11.974;SN 2023IXF;AAVSO;STD;;;;1299082407;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.74580;10.943;0.003;R;SJJB;;ENSEMBLE;113;X28721BCB;M101_SN2023IXF_RPHOT_JJSANBORN|CMAGINS=-7.010|CREFMAG=12.216|ENSTYPE=1|KMAG=10.945|KMAGINS=-8.281|KREFERR=0.042|KREFMAG=10.886|VMAGINS=-8.282;0;1.070;Z;;10.945;SN 2023IXF;AAVSO;STD;;;;1299093177;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.74623;11.121;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.174;Z;;11.998;SN 2023IXF;AAVSO;STD;;;;1299082408;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.74730;11.125;0.0074;V;PJEE;;ENSEMBLE;000-BKD-528;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED TO JOHNSON-V. MAX(STDEV:2/SNR) USED FOR MERR.;0;1.177;Z;;11.988;SN 2023IXF;AAVSO;STD;;;;1299082409;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.2;Philpot, Jerry;US
2460093.748130;11.108;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221081;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.748130;10.976;0.010;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220991;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.751466;11.105;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221082;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.751466;10.953;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220992;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.75389;11.115;0.003;V;SJJB;;ENSEMBLE;103;X28721BAT;M101_SN 2023IXF_VPHOT_JJSANBORN|CMAGINS=-7.263|CREFMAG=12.480|ENSTYPE=1|KMAG=10.459|KMAGINS=-9.283|KREFERR=0.039|KREFMAG=10.277|VMAGINS=-8.628;0;1.076;Z;;10.459;SN 2023IXF;AAVSO;STD;;;;1299093155;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.754647;11.100;0.003;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221083;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.754647;10.981;0.011;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220993;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.75632;10.955;0.003;R;SJJB;;ENSEMBLE;113;X28721BCB;M101_SN2023IXF_RPHOT_JJSANBORN|CMAGINS=-6.988|CREFMAG=12.216|ENSTYPE=1|KMAG=10.957|KMAGINS=-8.247|KREFERR=0.042|KREFMAG=10.886|VMAGINS=-8.249;0;1.079;Z;;10.957;SN 2023IXF;AAVSO;STD;;;;1299093178;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.75694;11.0;;Vis.;SGE;;103;117;X28720QW;;;;Z;;;SN 2023ixf;RASC;;;;;1299084882;0;Visual;;Sarty, Gordon;CA
2460093.757628;11.111;0.006;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221084;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.757628;10.915;0.023;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220994;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.75947;11.217;0.004;B;SJJB;;ENSEMBLE;103;X28721AZE;M101_SN2023IXF_BPHOT_JJSANBORN|CMAGINS=-6.153|CREFMAG=12.354|ENSTYPE=1|KMAG=10.860|KMAGINS=-7.647|KREFERR=0.062|KREFMAG=10.810|VMAGINS=-7.291;0;1.082;Z;;10.860;SN 2023IXF;AAVSO;STD;;;;1299093135;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.763996;11.109;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221085;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.763996;10.942;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220995;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.76431;11.120;0.003;V;SJJB;;ENSEMBLE;103;X28721BAT;M101_SN 2023IXF_VPHOT_JJSANBORN|CMAGINS=-7.282|CREFMAG=12.480|ENSTYPE=1|KMAG=10.393|KMAGINS=-9.369|KREFERR=0.039|KREFMAG=10.277|VMAGINS=-8.641;0;1.087;Z;;10.393;SN 2023IXF;AAVSO;STD;;;;1299093156;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.76679;10.963;0.003;R;SJJB;;ENSEMBLE;113;X28721BCB;M101_SN2023IXF_RPHOT_JJSANBORN|CMAGINS=-7.010|CREFMAG=12.216|ENSTYPE=1|KMAG=10.962|KMAGINS=-8.264|KREFERR=0.042|KREFMAG=10.886|VMAGINS=-8.262;0;1.090;Z;;10.962;SN 2023IXF;AAVSO;STD;;;;1299093179;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.767649;11.114;0.003;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221086;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.767649;10.950;0.011;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220996;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.76993;11.226;0.004;B;SJJB;;ENSEMBLE;103;X28721AZE;M101_SN2023IXF_BPHOT_JJSANBORN|CMAGINS=-6.144|CREFMAG=12.354|ENSTYPE=1|KMAG=10.836|KMAGINS=-7.662|KREFERR=0.062|KREFMAG=10.810|VMAGINS=-7.273;0;1.094;Z;;10.836;SN 2023IXF;AAVSO;STD;;;;1299093136;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.770821;11.107;0.003;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221087;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.770821;11.005;0.011;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220997;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.774551;11.118;0.003;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221088;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.774551;10.934;0.010;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220998;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.77466;11.116;0.003;V;SJJB;;ENSEMBLE;103;X28721BAT;M101_SN 2023IXF_VPHOT_JJSANBORN|CMAGINS=-7.257|CREFMAG=12.480|ENSTYPE=1|KMAG=10.448|KMAGINS=-9.288|KREFERR=0.039|KREFMAG=10.277|VMAGINS=-8.621;0;1.101;Z;;10.448;SN 2023IXF;AAVSO;STD;;;;1299093157;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.77714;10.956;0.003;R;SJJB;;ENSEMBLE;113;X28721BCB;M101_SN2023IXF_RPHOT_JJSANBORN|CMAGINS=-6.988|CREFMAG=12.216|ENSTYPE=1|KMAG=10.952|KMAGINS=-8.251|KREFERR=0.042|KREFMAG=10.886|VMAGINS=-8.248;0;1.104;Z;;10.952;SN 2023IXF;AAVSO;STD;;;;1299093180;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.777392;11.104;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221089;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.777392;10.984;0.008;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300220999;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.78027;11.214;0.004;B;SJJB;;ENSEMBLE;103;X28721AZE;M101_SN2023IXF_BPHOT_JJSANBORN|CMAGINS=-6.167|CREFMAG=12.354|ENSTYPE=1|KMAG=10.828|KMAGINS=-7.693|KREFERR=0.062|KREFMAG=10.810|VMAGINS=-7.306;0;1.109;Z;;10.828;SN 2023IXF;AAVSO;STD;;;;1299093137;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.780720;11.106;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221090;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.780720;10.981;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221000;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.784133;11.112;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221091;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.784133;10.971;0.008;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221001;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.78523;11.121;0.003;V;SJJB;;ENSEMBLE;103;X28721BAT;M101_SN 2023IXF_VPHOT_JJSANBORN|CMAGINS=-7.250|CREFMAG=12.480|ENSTYPE=1|KMAG=10.455|KMAGINS=-9.274|KREFERR=0.039|KREFMAG=10.277|VMAGINS=-8.608;0;1.117;Z;;10.455;SN 2023IXF;AAVSO;STD;;;;1299093158;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.787544;11.105;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221092;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.787544;10.975;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221002;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.78769;10.950;0.003;R;SJJB;;ENSEMBLE;113;X28721BCB;M101_SN2023IXF_RPHOT_JJSANBORN|CMAGINS=-7.004|CREFMAG=12.216|ENSTYPE=1|KMAG=10.956|KMAGINS=-8.263|KREFERR=0.042|KREFMAG=10.886|VMAGINS=-8.270;0;1.121;Z;;10.956;SN 2023IXF;AAVSO;STD;;;;1299093181;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.79081;11.212;0.004;B;SJJB;;ENSEMBLE;103;X28721AZE;M101_SN2023IXF_BPHOT_JJSANBORN|CMAGINS=-6.173|CREFMAG=12.354|ENSTYPE=1|KMAG=10.813|KMAGINS=-7.715|KREFERR=0.062|KREFMAG=10.810|VMAGINS=-7.316;0;1.127;Z;;10.813;SN 2023IXF;AAVSO;STD;;;;1299093138;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.790954;11.105;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221093;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.790954;10.978;0.008;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221003;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.794109;11.105;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221094;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.794109;10.998;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.1;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221004;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.79584;11.132;0.003;V;SJJB;;ENSEMBLE;103;X28721BAT;M101_SN 2023IXF_VPHOT_JJSANBORN|CMAGINS=-7.259|CREFMAG=12.480|ENSTYPE=1|KMAG=10.427|KMAGINS=-9.311|KREFERR=0.039|KREFMAG=10.277|VMAGINS=-8.606;0;1.136;Z;;10.427;SN 2023IXF;AAVSO;STD;;;;1299093159;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.797425;11.103;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221095;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.797425;11.003;0.008;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221005;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.79829;10.942;0.003;R;SJJB;;ENSEMBLE;113;X28721BCB;M101_SN2023IXF_RPHOT_JJSANBORN|CMAGINS=-6.996|CREFMAG=12.216|ENSTYPE=1|KMAG=10.945|KMAGINS=-8.266|KREFERR=0.042|KREFMAG=10.886|VMAGINS=-8.269;0;1.141;Z;;10.945;SN 2023IXF;AAVSO;STD;;;;1299093182;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.800801;11.103;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221096;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.800801;10.991;0.008;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221006;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.80150;11.223;0.004;B;SJJB;;ENSEMBLE;103;X28721AZE;M101_SN2023IXF_BPHOT_JJSANBORN|CMAGINS=-6.173|CREFMAG=12.354|ENSTYPE=1|KMAG=10.817|KMAGINS=-7.710|KREFERR=0.062|KREFMAG=10.810|VMAGINS=-7.303;0;1.148;Z;;10.817;SN 2023IXF;AAVSO;STD;;;;1299093139;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.805656;11.105;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221097;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.805656;10.990;0.009;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221007;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.80655;11.119;0.003;V;SJJB;;ENSEMBLE;103;X28721BAT;M101_SN 2023IXF_VPHOT_JJSANBORN|CMAGINS=-7.284|CREFMAG=12.480|ENSTYPE=1|KMAG=10.390|KMAGINS=-9.374|KREFERR=0.039|KREFMAG=10.277|VMAGINS=-8.645;0;1.160;Z;;10.390;SN 2023IXF;AAVSO;STD;;;;1299093160;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.80902;10.956;0.003;R;SJJB;;ENSEMBLE;113;X28721BCB;M101_SN2023IXF_RPHOT_JJSANBORN|CMAGINS=-6.992|CREFMAG=12.216|ENSTYPE=1|KMAG=10.947|KMAGINS=-8.260|KREFERR=0.042|KREFMAG=10.886|VMAGINS=-8.251;0;1.165;Z;;10.947;SN 2023IXF;AAVSO;STD;;;;1299093183;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.809935;11.106;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221098;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.809935;10.983;0.008;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221008;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.81215;11.210;0.004;B;SJJB;;ENSEMBLE;103;X28721AZE;M101_SN2023IXF_BPHOT_JJSANBORN|CMAGINS=-6.171|CREFMAG=12.354|ENSTYPE=1|KMAG=10.834|KMAGINS=-7.691|KREFERR=0.062|KREFMAG=10.810|VMAGINS=-7.315;0;1.173;Z;;10.834;SN 2023IXF;AAVSO;STD;;;;1299093140;0;CCD;VPHOT 4.0.34;Sanborn, Jason;US
2460093.813380;11.108;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221099;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.813380;10.959;0.008;R;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221009;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
2460093.816547;11.100;0.002;V;TNBA;;NA;;K;OSC (RGB) TRANSFORMED TO JOHNSON-COUSINS. ABSOLUTE UNCERTAINTY ~.05. RELATIVE UNCERTAINTIES ARE AS REPORTED.;1;1.2;Z;;;SN 2023IXF;AAVSO;STD;;;;1300221100;0;CCD;MATLAB VERSION R2022A;Thomas, Neil;US
